AAJNHDNO_00002	K02338
AAJNHDNO_05827	K00266
AAJNHDNO_05828	K00265
AAJNHDNO_05829	K03112
AAJNHDNO_05830	K01735
AAJNHDNO_05831	K00891
AAJNHDNO_05832	K02507
AAJNHDNO_05833	K02665
AAJNHDNO_05834	K02664
AAJNHDNO_05835	K02663
AAJNHDNO_05836	K02662
AAJNHDNO_05837	K05366
AAJNHDNO_05838	K00027
AAJNHDNO_05839	0
AAJNHDNO_05840	0
AAJNHDNO_05841	K02909
AAJNHDNO_05842	K04066
AAJNHDNO_05843	K01887
AAJNHDNO_05844	K03591
AAJNHDNO_05845	K01419
AAJNHDNO_05846	K03667
AAJNHDNO_05847	K01814
AAJNHDNO_05848	K03821
AAJNHDNO_05849	K22250
AAJNHDNO_05850	K03821
AAJNHDNO_05851	0
AAJNHDNO_05852	0
AAJNHDNO_05853	0
AAJNHDNO_05854	0
AAJNHDNO_05855	K03183
AAJNHDNO_05856	K03690
AAJNHDNO_05857	K03688
AAJNHDNO_05858	K01496
AAJNHDNO_05859	K01523
AAJNHDNO_05860	K03116
AAJNHDNO_05861	K03117
AAJNHDNO_05862	K03118
AAJNHDNO_05863	0
AAJNHDNO_05864	K03406
AAJNHDNO_05865	0
AAJNHDNO_05866	K02028
AAJNHDNO_05867	K02029
AAJNHDNO_05868	K02030
AAJNHDNO_05869	K03669
AAJNHDNO_05870	K03670
AAJNHDNO_05871	K07560
AAJNHDNO_05872	K01259
AAJNHDNO_05873	0
AAJNHDNO_05874	K10001
AAJNHDNO_05875	0
AAJNHDNO_05876	K00285
AAJNHDNO_05877	0
AAJNHDNO_05878	0
AAJNHDNO_05879	0
AAJNHDNO_05880	0
AAJNHDNO_05881	K11904
AAJNHDNO_05882	K01458
AAJNHDNO_05883	K01468
AAJNHDNO_05884	K01745
AAJNHDNO_05885	K02000
AAJNHDNO_05886	K02001
AAJNHDNO_05887	K02002
AAJNHDNO_05888	K16234
AAJNHDNO_05889	K01745
AAJNHDNO_05890	K03457
AAJNHDNO_05891	K01712
AAJNHDNO_05892	0
AAJNHDNO_05893	0
AAJNHDNO_05894	K02002
AAJNHDNO_05895	K09975
AAJNHDNO_05896	K05836
AAJNHDNO_05897	K05603
AAJNHDNO_05898	K03098
AAJNHDNO_05899	0
AAJNHDNO_05900	0
AAJNHDNO_05901	K03841
AAJNHDNO_05902	K01759
AAJNHDNO_05903	K12686
AAJNHDNO_05904	0
AAJNHDNO_05905	0
AAJNHDNO_05906	0
AAJNHDNO_05907	0
AAJNHDNO_05908	K06207
AAJNHDNO_05909	K03151
AAJNHDNO_05910	K01915
AAJNHDNO_05912	K22044
AAJNHDNO_05913	0
AAJNHDNO_05914	0
AAJNHDNO_05915	K07708
AAJNHDNO_05916	K07712
AAJNHDNO_05917	0
AAJNHDNO_05918	K03216
AAJNHDNO_05919	K03071
AAJNHDNO_05920	K03676
AAJNHDNO_05921	K01011
AAJNHDNO_05922	K15633
AAJNHDNO_05923	K07052
AAJNHDNO_05924	0
AAJNHDNO_05925	K03797
AAJNHDNO_05926	K09798
AAJNHDNO_05927	0
AAJNHDNO_05928	K02030
AAJNHDNO_05929	K02030
AAJNHDNO_05930	K02030
AAJNHDNO_05931	K01663
AAJNHDNO_05932	K01814
AAJNHDNO_05933	0
AAJNHDNO_05934	K02501
AAJNHDNO_05935	K01089
AAJNHDNO_05936	0
AAJNHDNO_05937	0
AAJNHDNO_05938	K15736
AAJNHDNO_05939	K07289
AAJNHDNO_05940	K03575
AAJNHDNO_05941	0
AAJNHDNO_05942	K16044
AAJNHDNO_05944	0
AAJNHDNO_05945	0
AAJNHDNO_05946	K02028
AAJNHDNO_05947	K02030
AAJNHDNO_05948	K02029
AAJNHDNO_05949	K02029
AAJNHDNO_05950	0
AAJNHDNO_05951	K03712
AAJNHDNO_05952	0
AAJNHDNO_05953	K03543
AAJNHDNO_05954	K03446
AAJNHDNO_05957	0
AAJNHDNO_05958	0
AAJNHDNO_05960	K06919
AAJNHDNO_05961	K06919
AAJNHDNO_05962	0
AAJNHDNO_05963	0
AAJNHDNO_05966	0
AAJNHDNO_05967	0
AAJNHDNO_05968	K01710
AAJNHDNO_05969	K00067
AAJNHDNO_05970	K00973
AAJNHDNO_05971	K01790
AAJNHDNO_05972	K10125
AAJNHDNO_05973	K10126
AAJNHDNO_05974	K11688
AAJNHDNO_05975	K11689
AAJNHDNO_05976	K11690
AAJNHDNO_05977	K03757
AAJNHDNO_05978	K01478
AAJNHDNO_05979	K00611
AAJNHDNO_05980	K00926
AAJNHDNO_05981	K18473
AAJNHDNO_05982	K01082
AAJNHDNO_05983	K08312
AAJNHDNO_05984	K20881
AAJNHDNO_05985	0
AAJNHDNO_05986	K11921
AAJNHDNO_05987	K02379
AAJNHDNO_05988	K00123
AAJNHDNO_05989	0
AAJNHDNO_05990	0
AAJNHDNO_05991	K03563
AAJNHDNO_05992	K04093
AAJNHDNO_05993	K07107
AAJNHDNO_05994	K00001
AAJNHDNO_05995	0
AAJNHDNO_05996	0
AAJNHDNO_05997	0
AAJNHDNO_05998	0
AAJNHDNO_06000	K01610
AAJNHDNO_06001	K04083
AAJNHDNO_06002	K19803
AAJNHDNO_06003	K04762
AAJNHDNO_06004	0
AAJNHDNO_06005	K05844
AAJNHDNO_06006	K01297
AAJNHDNO_06007	K07638
AAJNHDNO_06008	K07659
AAJNHDNO_06009	K06959
AAJNHDNO_06010	K02614
AAJNHDNO_06011	K01919
AAJNHDNO_06012	K14682
AAJNHDNO_06013	K05595
AAJNHDNO_06014	K01438
AAJNHDNO_06015	K03306
AAJNHDNO_06016	K07220
AAJNHDNO_06017	K18446
AAJNHDNO_06018	K02454
AAJNHDNO_06019	K07340
AAJNHDNO_06020	0
AAJNHDNO_06021	K00281
AAJNHDNO_06022	K02437
AAJNHDNO_06023	K00605
AAJNHDNO_06024	K02011
AAJNHDNO_06025	K02012
AAJNHDNO_06026	0
AAJNHDNO_06027	0
AAJNHDNO_06028	0
AAJNHDNO_06029	K03184
AAJNHDNO_06030	0
AAJNHDNO_06031	K03185
AAJNHDNO_06032	K01262
AAJNHDNO_06033	K09895
AAJNHDNO_06034	K09892
AAJNHDNO_06035	K09888
AAJNHDNO_06036	K01934
AAJNHDNO_06037	0
AAJNHDNO_06038	0
AAJNHDNO_06039	K01992
AAJNHDNO_06040	K13926
AAJNHDNO_06041	K01993
AAJNHDNO_06042	K02415
AAJNHDNO_06043	K00344
AAJNHDNO_06044	K02445
AAJNHDNO_06045	K00523
AAJNHDNO_06046	K03182
AAJNHDNO_06047	0
AAJNHDNO_06048	K03628
AAJNHDNO_06049	K03671
AAJNHDNO_06050	K01524
AAJNHDNO_06051	K00937
AAJNHDNO_06052	K01698
AAJNHDNO_06053	0
AAJNHDNO_06054	0
AAJNHDNO_06055	0
AAJNHDNO_06056	K09768
AAJNHDNO_06057	K07243
AAJNHDNO_06058	K05834
AAJNHDNO_06059	0
AAJNHDNO_06060	0
AAJNHDNO_06061	K06158
AAJNHDNO_06062	0
AAJNHDNO_06063	K02572
AAJNHDNO_06064	K01802
AAJNHDNO_06065	K07740
AAJNHDNO_06066	K03611
AAJNHDNO_06067	K02498
AAJNHDNO_06068	K02496
AAJNHDNO_06069	K01719
AAJNHDNO_06070	K01749
AAJNHDNO_06071	K08083
AAJNHDNO_06072	K08082
AAJNHDNO_06073	K01755
AAJNHDNO_06074	0
AAJNHDNO_06075	0
AAJNHDNO_06076	K11904
AAJNHDNO_06077	K11903
AAJNHDNO_06078	K03284
AAJNHDNO_06079	0
AAJNHDNO_06080	K02030
AAJNHDNO_06081	0
AAJNHDNO_06082	K05851
AAJNHDNO_06083	0
AAJNHDNO_06084	K06140
AAJNHDNO_06085	K06202
AAJNHDNO_06086	0
AAJNHDNO_06087	K01586
AAJNHDNO_06088	K01778
AAJNHDNO_06089	K09921
AAJNHDNO_06090	K03733
AAJNHDNO_06091	K20862
AAJNHDNO_06092	0
AAJNHDNO_06093	0
AAJNHDNO_06094	K07345
AAJNHDNO_06095	0
AAJNHDNO_06096	0
AAJNHDNO_06097	K03320
AAJNHDNO_06098	K04751
AAJNHDNO_06099	K09806
AAJNHDNO_06100	K07391
AAJNHDNO_06101	K02168
AAJNHDNO_06102	K21830
AAJNHDNO_06103	0
AAJNHDNO_06104	K03327
AAJNHDNO_06105	0
AAJNHDNO_06106	K03656
AAJNHDNO_06107	K00156
AAJNHDNO_06108	K03816
AAJNHDNO_06109	0
AAJNHDNO_06110	0
AAJNHDNO_06111	K14056
AAJNHDNO_06112	K01775
AAJNHDNO_06113	0
AAJNHDNO_06114	K00285
AAJNHDNO_06115	K09978
AAJNHDNO_06116	0
AAJNHDNO_06117	0
AAJNHDNO_06118	K03719
AAJNHDNO_06119	K09471
AAJNHDNO_06120	K06132
AAJNHDNO_06121	0
AAJNHDNO_06122	K09472
AAJNHDNO_06123	K00822
AAJNHDNO_06124	K06995
AAJNHDNO_06125	K02913
AAJNHDNO_06126	K02902
AAJNHDNO_06127	K02035
AAJNHDNO_06128	0
AAJNHDNO_06129	K03630
AAJNHDNO_06130	K13038
AAJNHDNO_06131	K01520
AAJNHDNO_06132	K15778
AAJNHDNO_06133	K00930
AAJNHDNO_06134	0
AAJNHDNO_06135	0
AAJNHDNO_06136	0
AAJNHDNO_06137	0
AAJNHDNO_06138	0
AAJNHDNO_06139	K07107
AAJNHDNO_06140	0
AAJNHDNO_06141	K00762
AAJNHDNO_06142	K01142
AAJNHDNO_06143	K09940
AAJNHDNO_06144	K00989
AAJNHDNO_06145	0
AAJNHDNO_06146	K00942
AAJNHDNO_06147	K03060
AAJNHDNO_06148	K00951
AAJNHDNO_06149	K09022
AAJNHDNO_06150	0
AAJNHDNO_06151	0
AAJNHDNO_06152	0
AAJNHDNO_06153	0
AAJNHDNO_06154	K04761
AAJNHDNO_06155	K03655
AAJNHDNO_06157	0
AAJNHDNO_06158	K05787
AAJNHDNO_06159	K05297
AAJNHDNO_06160	K05297
AAJNHDNO_06161	0
AAJNHDNO_06162	K11477
AAJNHDNO_06163	K11473
AAJNHDNO_06164	K11472
AAJNHDNO_06165	K00104
AAJNHDNO_06166	K05799
AAJNHDNO_06167	K03181
AAJNHDNO_06168	K03179
AAJNHDNO_06169	0
AAJNHDNO_06170	K07657
AAJNHDNO_06171	K07636
AAJNHDNO_06172	0
AAJNHDNO_06173	0
AAJNHDNO_06174	0
AAJNHDNO_06175	K02039
AAJNHDNO_06176	K02036
AAJNHDNO_06177	K02038
AAJNHDNO_06178	K02037
AAJNHDNO_06179	K02040
AAJNHDNO_06185	K03762
AAJNHDNO_06186	K10806
AAJNHDNO_06187	K00108
AAJNHDNO_06188	K00130
AAJNHDNO_06189	K02167
AAJNHDNO_06190	K02168
AAJNHDNO_06191	K02000
AAJNHDNO_06192	K02001
AAJNHDNO_06193	K02002
AAJNHDNO_06194	K01752
AAJNHDNO_06195	K21826
AAJNHDNO_06196	0
AAJNHDNO_06197	0
AAJNHDNO_06198	0
AAJNHDNO_06199	K01066
AAJNHDNO_06200	K07107
AAJNHDNO_06201	K17735
AAJNHDNO_06202	0
AAJNHDNO_06203	K02002
AAJNHDNO_06204	K17736
AAJNHDNO_06205	K01438
AAJNHDNO_06206	0
AAJNHDNO_06207	0
AAJNHDNO_06208	K07222
AAJNHDNO_06209	K06131
AAJNHDNO_06210	K09958
AAJNHDNO_06211	K01273
AAJNHDNO_06212	0
AAJNHDNO_06213	K21833
AAJNHDNO_06214	K21834
AAJNHDNO_06215	K03522
AAJNHDNO_06216	K03521
AAJNHDNO_06217	0
AAJNHDNO_06218	K07727
AAJNHDNO_06219	0
AAJNHDNO_06221	0
AAJNHDNO_06222	0
AAJNHDNO_06223	0
AAJNHDNO_06224	0
AAJNHDNO_06226	K00479
AAJNHDNO_06227	K21832
AAJNHDNO_06228	0
AAJNHDNO_06229	K01620
AAJNHDNO_06230	0
AAJNHDNO_06231	K00600
AAJNHDNO_06232	K00303
AAJNHDNO_06233	K00304
AAJNHDNO_06234	K00302
AAJNHDNO_06235	K00305
AAJNHDNO_06236	K01433
AAJNHDNO_06237	K00148
AAJNHDNO_06238	K01792
AAJNHDNO_06239	K09950
AAJNHDNO_06240	0
AAJNHDNO_06241	K01589
AAJNHDNO_06242	K01588
AAJNHDNO_06243	K00001
AAJNHDNO_06244	K21645
AAJNHDNO_06245	K01744
AAJNHDNO_06246	K07112
AAJNHDNO_06247	K00375
AAJNHDNO_06248	0
AAJNHDNO_06249	0
AAJNHDNO_06250	K03834
AAJNHDNO_06251	K01960
AAJNHDNO_06252	K01959
AAJNHDNO_06253	K21711
AAJNHDNO_06254	0
AAJNHDNO_06255	K19337
AAJNHDNO_06256	K00036
AAJNHDNO_06257	K08303
AAJNHDNO_06258	0
AAJNHDNO_06259	0
AAJNHDNO_06260	0
AAJNHDNO_06261	K03657
AAJNHDNO_06262	K08978
AAJNHDNO_06263	K18118
AAJNHDNO_06264	0
AAJNHDNO_06265	K12995
AAJNHDNO_06266	K12994
AAJNHDNO_06267	K12993
AAJNHDNO_06268	K09691
AAJNHDNO_06269	K09688
AAJNHDNO_06270	K00971
AAJNHDNO_06271	K01711
AAJNHDNO_06272	K15856
AAJNHDNO_06273	0
AAJNHDNO_06274	0
AAJNHDNO_06275	0
AAJNHDNO_06276	0
AAJNHDNO_06277	0
AAJNHDNO_06278	0
AAJNHDNO_06279	0
AAJNHDNO_06280	0
AAJNHDNO_06281	0
AAJNHDNO_06282	0
AAJNHDNO_06283	0
AAJNHDNO_06284	K07088
AAJNHDNO_06285	0
AAJNHDNO_06286	K03300
AAJNHDNO_06287	0
AAJNHDNO_06288	K02839
AAJNHDNO_06289	K14415
AAJNHDNO_06290	K02030
AAJNHDNO_06291	K03324
AAJNHDNO_06292	0
AAJNHDNO_06293	0
AAJNHDNO_06294	0
AAJNHDNO_06295	0
AAJNHDNO_06296	K06374
AAJNHDNO_06297	K11102
AAJNHDNO_06298	0
AAJNHDNO_06299	0
AAJNHDNO_06300	K11384
AAJNHDNO_06301	K11383
AAJNHDNO_06302	K01447
AAJNHDNO_06303	K05595
AAJNHDNO_06304	K13590
AAJNHDNO_06305	0
AAJNHDNO_06306	K03673
AAJNHDNO_06307	0
AAJNHDNO_06308	K02277
AAJNHDNO_06309	K03978
AAJNHDNO_06310	K02335
AAJNHDNO_06311	0
AAJNHDNO_06312	K02204
AAJNHDNO_06313	0
AAJNHDNO_06314	K00525
AAJNHDNO_06315	K09815
AAJNHDNO_06316	K09823
AAJNHDNO_06317	K09817
AAJNHDNO_06318	K09816
AAJNHDNO_06319	0
AAJNHDNO_06320	K02071
AAJNHDNO_06321	K02072
AAJNHDNO_06322	K02073
AAJNHDNO_06323	0
AAJNHDNO_06324	0
AAJNHDNO_06325	K01915
AAJNHDNO_06326	0
AAJNHDNO_06327	K14052
AAJNHDNO_06328	K10126
AAJNHDNO_06330	0
AAJNHDNO_06331	K18973
AAJNHDNO_06332	0
AAJNHDNO_06333	K00868
AAJNHDNO_06334	0
AAJNHDNO_06335	0
AAJNHDNO_06336	K03455
AAJNHDNO_06337	K10806
AAJNHDNO_06338	0
AAJNHDNO_06339	0
AAJNHDNO_06340	K01915
AAJNHDNO_06341	K01845
AAJNHDNO_06342	K00059
AAJNHDNO_06343	0
AAJNHDNO_06344	0
AAJNHDNO_06345	0
AAJNHDNO_06346	0
AAJNHDNO_06347	K03455
AAJNHDNO_06348	K03761
AAJNHDNO_06349	K03832
AAJNHDNO_06350	0
AAJNHDNO_06351	0
AAJNHDNO_06352	0
AAJNHDNO_06353	0
AAJNHDNO_06354	K06204
AAJNHDNO_06355	0
AAJNHDNO_06356	K01448
AAJNHDNO_06357	K09007
AAJNHDNO_06358	0
AAJNHDNO_06359	K01465
AAJNHDNO_06360	0
AAJNHDNO_06361	0
AAJNHDNO_06362	0
AAJNHDNO_06363	K07080
AAJNHDNO_06364	K00574
AAJNHDNO_06365	0
AAJNHDNO_06366	0
AAJNHDNO_06367	0
AAJNHDNO_06368	0
AAJNHDNO_06369	0
AAJNHDNO_06370	0
AAJNHDNO_06371	0
AAJNHDNO_06372	0
AAJNHDNO_06373	0
AAJNHDNO_06374	K00820
AAJNHDNO_06375	0
AAJNHDNO_06376	K21472
AAJNHDNO_06377	K04042
AAJNHDNO_06378	K02114
AAJNHDNO_06379	K02112
AAJNHDNO_06380	K02115
AAJNHDNO_06381	K02111
AAJNHDNO_06382	K02113
AAJNHDNO_06383	K02109
AAJNHDNO_06384	K02110
AAJNHDNO_06385	K02108
AAJNHDNO_06386	K02116
AAJNHDNO_06387	K03497
AAJNHDNO_06388	K03496
AAJNHDNO_06389	K03501
AAJNHDNO_06390	K03495
AAJNHDNO_06391	0
AAJNHDNO_06392	K03650
AAJNHDNO_06393	K03217
AAJNHDNO_06394	K03536
AAJNHDNO_06395	K02914
AAJNHDNO_06396	K06979
AAJNHDNO_06397	K18231
AAJNHDNO_06398	0
AAJNHDNO_06399	K07482
AAJNHDNO_06400	0
AAJNHDNO_06401	0
AAJNHDNO_06402	K18974
AAJNHDNO_06403	0
AAJNHDNO_06404	K03284
AAJNHDNO_06405	K11209
AAJNHDNO_06406	K07304
AAJNHDNO_06407	K07305
AAJNHDNO_06408	0
AAJNHDNO_06409	K01817
AAJNHDNO_06410	0
AAJNHDNO_06411	K17837
AAJNHDNO_06412	K04077
AAJNHDNO_06413	0
AAJNHDNO_06414	K18974
AAJNHDNO_06417	K06147
AAJNHDNO_06418	K17836
AAJNHDNO_06419	0
AAJNHDNO_06420	K18555
AAJNHDNO_06421	0
AAJNHDNO_06422	K18555
AAJNHDNO_06423	0
AAJNHDNO_06424	K18974
AAJNHDNO_06425	K00638
AAJNHDNO_06426	K17838
AAJNHDNO_06427	K17837
AAJNHDNO_06428	K00638
AAJNHDNO_06429	0
AAJNHDNO_06430	0
AAJNHDNO_06431	0
AAJNHDNO_06435	0
AAJNHDNO_06436	0
AAJNHDNO_06437	0
AAJNHDNO_06439	K06204
AAJNHDNO_06442	K03530
AAJNHDNO_06444	K03581
AAJNHDNO_06445	0
AAJNHDNO_06455	K12063
AAJNHDNO_06459	K03194
AAJNHDNO_06460	K07126
AAJNHDNO_06467	K18640
AAJNHDNO_06471	K02316
AAJNHDNO_06474	0
AAJNHDNO_06476	0
AAJNHDNO_06478	0
AAJNHDNO_06479	0
AAJNHDNO_06487	0
AAJNHDNO_06492	0
AAJNHDNO_06497	0
AAJNHDNO_06498	K03497
AAJNHDNO_06505	0
AAJNHDNO_06511	0
AAJNHDNO_06512	0
AAJNHDNO_06517	K07497
AAJNHDNO_06518	0
AAJNHDNO_06519	0
AAJNHDNO_06525	0
AAJNHDNO_06529	0
AAJNHDNO_06532	0
AAJNHDNO_06534	0
AAJNHDNO_06539	K10896
AAJNHDNO_06545	0
AAJNHDNO_06547	0
AAJNHDNO_06549	0
AAJNHDNO_06551	0
AAJNHDNO_06552	0
AAJNHDNO_06553	0
AAJNHDNO_06555	0
AAJNHDNO_06556	0
AAJNHDNO_06558	0
AAJNHDNO_06559	0
AAJNHDNO_06560	0
AAJNHDNO_06569	0
AAJNHDNO_06570	K19170
AAJNHDNO_06572	K06952
AAJNHDNO_06574	0
AAJNHDNO_06575	K06890
AAJNHDNO_06580	K03798
AAJNHDNO_06582	0
AAJNHDNO_06590	K06899
AAJNHDNO_06591	0
AAJNHDNO_06592	0
AAJNHDNO_06593	0
AAJNHDNO_06594	0
AAJNHDNO_06595	K10747
AAJNHDNO_06596	0
AAJNHDNO_06598	0
AAJNHDNO_06600	0
AAJNHDNO_06601	0
AAJNHDNO_06605	0
AAJNHDNO_06606	K07497
AAJNHDNO_06609	0
AAJNHDNO_06611	0
AAJNHDNO_06612	K03599
AAJNHDNO_06615	0
AAJNHDNO_06622	K00752
AAJNHDNO_06625	0
AAJNHDNO_06627	0
AAJNHDNO_06628	0
AAJNHDNO_06629	K07497
AAJNHDNO_06630	0
AAJNHDNO_06631	0
AAJNHDNO_06633	K13655
AAJNHDNO_06637	K03554
AAJNHDNO_06641	K07497
AAJNHDNO_06642	0
AAJNHDNO_06645	K03563
AAJNHDNO_06647	0
AAJNHDNO_06648	0
AAJNHDNO_06656	0
AAJNHDNO_06657	0
AAJNHDNO_06659	0
AAJNHDNO_06661	0
AAJNHDNO_06662	0
AAJNHDNO_06663	K01141
AAJNHDNO_06664	0
AAJNHDNO_06666	K02338
AAJNHDNO_06667	K03086
AAJNHDNO_06670	K03553
AAJNHDNO_06671	K03412
AAJNHDNO_06672	0
AAJNHDNO_06673	K00575
AAJNHDNO_06674	K02660
AAJNHDNO_06675	K02657
AAJNHDNO_06677	K03497
AAJNHDNO_06680	K03496
AAJNHDNO_06681	K03497
AAJNHDNO_06682	K06919
AAJNHDNO_06683	0
AAJNHDNO_06687	K09882
AAJNHDNO_06691	0
AAJNHDNO_06699	K02742
AAJNHDNO_06700	K06915
AAJNHDNO_06702	0
AAJNHDNO_06704	K02666
AAJNHDNO_06708	0
AAJNHDNO_06709	K02650
AAJNHDNO_06710	K02650
AAJNHDNO_06713	K02650
AAJNHDNO_06714	K06871
AAJNHDNO_06715	K06871
AAJNHDNO_06716	K06871
AAJNHDNO_06719	K06871
AAJNHDNO_06722	K00873
AAJNHDNO_06724	K06871
AAJNHDNO_06728	0
AAJNHDNO_06729	K07497
AAJNHDNO_06731	K06871
AAJNHDNO_06732	0
AAJNHDNO_06734	K21021
AAJNHDNO_06735	0
AAJNHDNO_06736	0
AAJNHDNO_06739	K10914
AAJNHDNO_06740	K02946
AAJNHDNO_06747	0
AAJNHDNO_06748	0
AAJNHDNO_06752	0
AAJNHDNO_06753	0
AAJNHDNO_06755	K10914
AAJNHDNO_06756	0
AAJNHDNO_06757	0
AAJNHDNO_06760	0
AAJNHDNO_06761	0
AAJNHDNO_06762	0
AAJNHDNO_06763	0
AAJNHDNO_06764	0
AAJNHDNO_06765	0
AAJNHDNO_06766	0
AAJNHDNO_06767	0
AAJNHDNO_06768	K05791
AAJNHDNO_06769	K05792
AAJNHDNO_06770	K05793
AAJNHDNO_06771	K05794
AAJNHDNO_06772	K05795
AAJNHDNO_06773	K05795
AAJNHDNO_06774	0
AAJNHDNO_06776	0
AAJNHDNO_06777	0
AAJNHDNO_06778	0
AAJNHDNO_06779	0
AAJNHDNO_06780	0
AAJNHDNO_06781	K03646
AAJNHDNO_06783	K07483
AAJNHDNO_06784	K07484
AAJNHDNO_06785	0
AAJNHDNO_06787	0
AAJNHDNO_06793	K02647
AAJNHDNO_06794	K00865
AAJNHDNO_06797	0
AAJNHDNO_06798	0
AAJNHDNO_06799	0
AAJNHDNO_06804	0
AAJNHDNO_06805	K02464
AAJNHDNO_06806	0
AAJNHDNO_06807	0
AAJNHDNO_06808	0
AAJNHDNO_06809	K12472
AAJNHDNO_06812	0
AAJNHDNO_06813	0
AAJNHDNO_06815	0
AAJNHDNO_06818	0
AAJNHDNO_06819	K02650
AAJNHDNO_06820	0
AAJNHDNO_06821	0
AAJNHDNO_06822	0
AAJNHDNO_06823	0
AAJNHDNO_06824	0
AAJNHDNO_06825	0
AAJNHDNO_06826	0
AAJNHDNO_06827	0
AAJNHDNO_06828	0
AAJNHDNO_06829	0
AAJNHDNO_06830	K00590
AAJNHDNO_06831	0
AAJNHDNO_06833	0
AAJNHDNO_06834	K02487
AAJNHDNO_06835	0
AAJNHDNO_06836	0
AAJNHDNO_06837	0
AAJNHDNO_06838	K07497
AAJNHDNO_06839	0
AAJNHDNO_06840	K01113
AAJNHDNO_06844	0
AAJNHDNO_06846	0
AAJNHDNO_06847	0
AAJNHDNO_06848	0
AAJNHDNO_06849	0
AAJNHDNO_06851	K03502
AAJNHDNO_06852	0
AAJNHDNO_06853	0
AAJNHDNO_06854	K19058
AAJNHDNO_06855	K07213
AAJNHDNO_06856	K08363
AAJNHDNO_06857	K08365
AAJNHDNO_06860	0
AAJNHDNO_06861	0
AAJNHDNO_06862	0
AAJNHDNO_06864	0
AAJNHDNO_06865	K13735
AAJNHDNO_06866	K02650
AAJNHDNO_06867	0
AAJNHDNO_06872	0
AAJNHDNO_06874	0
AAJNHDNO_06876	K02342
AAJNHDNO_06879	0
AAJNHDNO_06882	0
AAJNHDNO_06883	0
AAJNHDNO_06884	K18320
AAJNHDNO_06885	K18476
AAJNHDNO_06886	K08151
AAJNHDNO_06887	K03199
AAJNHDNO_06888	0
AAJNHDNO_06889	K18320
AAJNHDNO_06890	K19272
AAJNHDNO_06891	K18320
AAJNHDNO_06893	K18320
AAJNHDNO_06894	K18320
AAJNHDNO_06895	0
AAJNHDNO_06896	K18320
AAJNHDNO_06898	0
AAJNHDNO_06900	0
AAJNHDNO_06901	K17836
AAJNHDNO_06902	0
AAJNHDNO_06903	0
AAJNHDNO_06904	K18320
AAJNHDNO_06905	K18320
AAJNHDNO_06906	0
AAJNHDNO_06907	0
AAJNHDNO_06908	K17836
AAJNHDNO_06909	0
AAJNHDNO_06911	0
AAJNHDNO_06913	K18320
AAJNHDNO_06914	0
AAJNHDNO_06915	0
AAJNHDNO_06916	0
AAJNHDNO_06917	K03496
AAJNHDNO_06918	0
AAJNHDNO_06920	0
AAJNHDNO_06921	0
AAJNHDNO_06923	0
AAJNHDNO_06924	K03111
AAJNHDNO_06925	K03169
AAJNHDNO_06926	0
AAJNHDNO_06927	0
AAJNHDNO_06928	K21449
AAJNHDNO_06929	K03205
AAJNHDNO_06930	0
AAJNHDNO_06931	K18320
AAJNHDNO_06932	K18320
AAJNHDNO_06933	K21498
AAJNHDNO_06934	K07334
AAJNHDNO_06935	0
AAJNHDNO_06938	0
AAJNHDNO_06939	0
AAJNHDNO_06940	0
