#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
KDKFJGNO_02343	224308.BSU21900	1.89e-115	330.0	COG0386@1|root,COG0386@2|Bacteria,1V3M3@1239|Firmicutes,4HH5Q@91061|Bacilli,1ZGBN@1386|Bacillus	91061|Bacilli	O	Belongs to the glutathione peroxidase family	bsaA	0	1.11.1.9	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918	0	R00274,R07034,R07035	RC00011,RC00982	ko00000,ko00001,ko01000	0	0	0	GSHPx
KDKFJGNO_02344	224308.BSU21910	1.28e-226	623.0	COG1897@1|root,COG1897@2|Bacteria,1TQVR@1239|Firmicutes,4H9W4@91061|Bacilli,1ZCTU@1386|Bacillus	91061|Bacilli	E	Transfers an acetyl group from acetyl-CoA to L- homoserine, forming acetyl-L-homoserine	metAA	GO:0003674,GO:0003824,GO:0008374,GO:0008899,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016750	2.3.1.46	ko:K00651	ko00270,ko00920,ko01100,ko01110,ko01230,map00270,map00920,map01100,map01110,map01230	M00017	R01777	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	0	0	0	HTS
KDKFJGNO_02345	224308.BSU21920	1.28e-276	756.0	COG0707@1|root,COG0707@2|Bacteria,1TR07@1239|Firmicutes,4HBKJ@91061|Bacilli,1ZQUQ@1386|Bacillus	91061|Bacilli	M	Processive glucosyltransferase involved in the biosynthesis of both the bilayer- and non-bilayer-forming membrane glucolipids. Is able to successively transfer up to three glucosyl residues to diacylglycerol (DAG), thereby catalyzing the formation of beta-monoglucosyl-DAG (3-O-(beta-D-glucopyranosyl)-1,2-diacyl- sn-glycerol), beta-diglucosyl-DAG (3-O-(beta-D-glucopyranosyl- beta-(1- 6)-D-glucopyranosyl)-1,2-diacyl-sn-glycerol) and beta- triglucosyl-DAG (3-O-(beta-D-glucopyranosyl-beta-(1- 6)-D- glucopyranosyl-beta-(1- 6)-D-glucopyranosyl)-1,2-diacyl-sn- glycerol). Beta-diglucosyl-DAG is the predominant glycolipid found in Bacillales and is also used as a membrane anchor for lipoteichoic acid (LTA)	ugtP	GO:0003674,GO:0003824,GO:0008194,GO:0016740,GO:0016757,GO:0016758,GO:0035251,GO:0046527,GO:0047228	2.4.1.315	ko:K03429	ko00561,ko01100,map00561,map01100	0	R02689,R04377	RC00005,RC00059	ko00000,ko00001,ko01000,ko01003	0	GT28	0	Glyco_tran_28_C,Glycos_transf_1,MGDG_synth
KDKFJGNO_02346	224308.BSU21930	2.54e-42	138.0	COG1278@1|root,COG1278@2|Bacteria,1VEE0@1239|Firmicutes,4HNJC@91061|Bacilli,1ZHTU@1386|Bacillus	91061|Bacilli	K	Cold-shock protein	cspD	0	0	ko:K03704	0	0	0	0	ko00000,ko03000	0	0	0	CSD
KDKFJGNO_02347	1274524.BSONL12_01472	1.17e-22	88.2	29S43@1|root,30D8J@2|Bacteria,1UAZQ@1239|Firmicutes,4IMCJ@91061|Bacilli,1ZJT7@1386|Bacillus	91061|Bacilli	0	0	degR	0	0	0	0	0	0	0	0	0	0	0	0
KDKFJGNO_02348	1051501.AYTL01000030_gene2361	1.05e-40	135.0	29S2J@1|root,30D72@2|Bacteria,1UAXW@1239|Firmicutes,4IMAQ@91061|Bacilli,1ZJNM@1386|Bacillus	91061|Bacilli	S	Protein of unknown function (DUF2564)	0	0	0	0	0	0	0	0	0	0	0	0	DUF2564
KDKFJGNO_02349	224308.BSU21960	1.54e-37	125.0	2E6UK@1|root,331EA@2|Bacteria,1VF2M@1239|Firmicutes,4HPQ1@91061|Bacilli,1ZKC4@1386|Bacillus	91061|Bacilli	S	Zinc-finger	ypeQ	0	0	0	0	0	0	0	0	0	0	0	zf-C2HCIx2C
KDKFJGNO_02350	224308.BSU21970	4e-163	456.0	COG0328@1|root,COG0328@2|Bacteria,1V3K2@1239|Firmicutes,4HE8H@91061|Bacilli,1ZDMZ@1386|Bacillus	91061|Bacilli	L	COG0328 Ribonuclease HI	ypeP	0	3.1.26.4	ko:K03469	ko03030,map03030	0	0	0	ko00000,ko00001,ko01000,ko03032	0	0	0	RVT_3
KDKFJGNO_02351	224308.BSU21980	2.4e-138	392.0	COG1738@1|root,COG1738@2|Bacteria,1TSAY@1239|Firmicutes,4HB9T@91061|Bacilli,1ZEKB@1386|Bacillus	91061|Bacilli	S	Involved in the import of queuosine (Q) precursors, required for Q precursor salvage	ypdP	0	0	ko:K09125	0	0	0	0	ko00000	0	0	0	Vut_1
KDKFJGNO_02352	224308.BSU21990	1.6e-89	262.0	COG0328@1|root,COG0328@2|Bacteria,1VE23@1239|Firmicutes,4HKXV@91061|Bacilli,1ZQJB@1386|Bacillus	91061|Bacilli	L	Ribonuclease	rnhA	0	3.1.26.4	ko:K03469	ko03030,map03030	0	0	0	ko00000,ko00001,ko01000,ko03032	0	0	0	RVT_3
KDKFJGNO_02353	1178540.BA70_13750	2.59e-05	43.1	29S9K@1|root,30DE3@2|Bacteria,1UB6V@1239|Firmicutes,4IMJJ@91061|Bacilli,1ZKAQ@1386|Bacillus	91061|Bacilli	0	0	0	0	0	ko:K06429	0	0	0	0	ko00000	0	0	0	0
KDKFJGNO_02354	224308.BSU22010	2.26e-213	589.0	COG0258@1|root,COG0258@2|Bacteria,1TQ05@1239|Firmicutes,4H9UW@91061|Bacilli,1ZB2Z@1386|Bacillus	91061|Bacilli	L	5'3' exonuclease	ypcP	0	0	0	0	0	0	0	0	0	0	0	5_3_exonuc,5_3_exonuc_N
KDKFJGNO_02355	279010.BL00672	1.08e-11	59.7	2DNYK@1|root,32ZT6@2|Bacteria	2|Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KDKFJGNO_02356	224308.BSU22020	4.07e-52	164.0	2E0UC@1|root,32WBV@2|Bacteria,1VDJ2@1239|Firmicutes,4HKXT@91061|Bacilli,1ZJ5C@1386|Bacillus	91061|Bacilli	S	Protein of unknown function (DUF2533)	ypbS	0	0	0	0	0	0	0	0	0	0	0	DUF2533
KDKFJGNO_02357	224308.BSU22030	0.0	2276.0	COG0699@1|root,COG0699@2|Bacteria,1TR0Q@1239|Firmicutes,4HBAC@91061|Bacilli,1ZAXM@1386|Bacillus	91061|Bacilli	S	Dynamin family	ypbR	GO:0000910,GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0022402,GO:0022607,GO:0031224,GO:0032506,GO:0044085,GO:0044425,GO:0051301,GO:0071840,GO:0090529	0	0	0	0	0	0	0	0	0	0	Dynamin_N
KDKFJGNO_02358	224308.BSU22040	3.33e-113	325.0	COG1755@1|root,COG1755@2|Bacteria,1V6IY@1239|Firmicutes,4HIFN@91061|Bacilli,1ZGT0@1386|Bacillus	91061|Bacilli	S	protein conserved in bacteria	ypbQ	0	0	ko:K16168	0	0	0	0	ko00000,ko01008	0	0	0	ICMT
KDKFJGNO_02359	224308.BSU22050	4.55e-266	728.0	COG3424@1|root,COG3424@2|Bacteria,1TPUK@1239|Firmicutes,4HBHH@91061|Bacilli,1ZC8W@1386|Bacillus	91061|Bacilli	Q	Naringenin-chalcone synthase	bcsA	0	0	ko:K16167	0	0	0	0	ko00000,ko01008	0	0	0	Chal_sti_synt_C,Chal_sti_synt_N
KDKFJGNO_02360	224308.BSU22060	3.14e-294	805.0	COG2233@1|root,COG2233@2|Bacteria,1TNZZ@1239|Firmicutes,4HBAM@91061|Bacilli,1ZAUK@1386|Bacillus	91061|Bacilli	F	xanthine	pbuX	GO:0003674,GO:0005215,GO:0005345,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006863,GO:0008150,GO:0015205,GO:0015851,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0042906,GO:0042907,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072530,GO:1904823	0	ko:K03458,ko:K16169,ko:K16170	0	0	0	0	ko00000,ko02000	2.A.40,2.A.40.3.1,2.A.40.3.2	0	iSB619.SA_RS02140	Xan_ur_permease
KDKFJGNO_02361	224308.BSU22070	8.16e-129	367.0	COG0503@1|root,COG0503@2|Bacteria,1V1DU@1239|Firmicutes,4HFNW@91061|Bacilli,1ZFTS@1386|Bacillus	91061|Bacilli	F	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis	xpt	0	2.4.2.22	ko:K03816	ko00230,ko01100,ko01110,map00230,map01100,map01110	0	R01229,R02142	RC00063,RC00122	ko00000,ko00001,ko01000	0	0	iYO844.BSU22070	Pribosyltran
KDKFJGNO_02362	224308.BSU22080	0.0	1011.0	COG2317@1|root,COG2317@2|Bacteria,1TPS6@1239|Firmicutes,4HAPE@91061|Bacilli,1ZB3X@1386|Bacillus	91061|Bacilli	E	Broad specificity carboxypetidase that releases amino acids sequentially from the C-terminus, including neutral, aromatic, polar and basic residues	ypwA	GO:0003674,GO:0003824,GO:0004180,GO:0004181,GO:0005488,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008235,GO:0008237,GO:0008238,GO:0008270,GO:0016787,GO:0019538,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0046872,GO:0046914,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.17.19	ko:K01299	0	0	0	0	ko00000,ko01000,ko01002	0	0	0	Peptidase_M32
KDKFJGNO_02363	224308.BSU22090	1e-224	620.0	28H7K@1|root,2Z7JT@2|Bacteria,1UPH1@1239|Firmicutes,4HE88@91061|Bacilli,1ZDHF@1386|Bacillus	91061|Bacilli	P	The 2-keto-3-deoxygluconate permease transports the degraded pectin products into the bacterial cell, where they serve as carbon and energy sources. This is a hydrogen coupled transport system	kdgT	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	0	ko:K02526	0	0	0	0	ko00000,ko02000	2.A.10.1	0	0	KdgT
KDKFJGNO_02364	224308.BSU22100	2.53e-133	378.0	COG0800@1|root,COG0800@2|Bacteria,1TS0F@1239|Firmicutes,4HG4G@91061|Bacilli,1ZEB4@1386|Bacillus	91061|Bacilli	G	2-dehydro-3-deoxy-phosphogluconate aldolase	kdgA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	4.1.2.14,4.1.3.42	ko:K01625	ko00030,ko00630,ko01100,ko01120,ko01200,map00030,map00630,map01100,map01120,map01200	M00008,M00061,M00308,M00631	R00470,R05605	RC00307,RC00308,RC00435	ko00000,ko00001,ko00002,ko01000	0	0	0	Aldolase
KDKFJGNO_02365	224308.BSU22110	6.95e-238	653.0	COG0524@1|root,COG0524@2|Bacteria,1TRRY@1239|Firmicutes,4HBH6@91061|Bacilli,1ZC46@1386|Bacillus	91061|Bacilli	G	COG0524 Sugar kinases, ribokinase family	kdgK	0	2.7.1.45	ko:K00874	ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200	M00061,M00308,M00631	R01541	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	0	0	0	PfkB
KDKFJGNO_02366	224308.BSU22120	1.92e-238	656.0	COG1609@1|root,COG1609@2|Bacteria,1TQSY@1239|Firmicutes,4HAJI@91061|Bacilli,1ZEA9@1386|Bacillus	91061|Bacilli	K	transcriptional	kdgR	0	0	ko:K02525	0	0	0	0	ko00000,ko03000	0	0	0	LacI,Peripla_BP_3
KDKFJGNO_02367	224308.BSU22130	1.25e-204	565.0	COG3717@1|root,COG3717@2|Bacteria,1VSXE@1239|Firmicutes,4HU2K@91061|Bacilli,1ZQMN@1386|Bacillus	91061|Bacilli	G	Catalyzes the isomerization of 5-dehydro-4-deoxy-D- glucuronate to 3-deoxy-D-glycero-2,5-hexodiulosonate	kduI	0	5.3.1.17	ko:K01815	ko00040,map00040	0	R04383	RC00541	ko00000,ko00001,ko01000	0	0	0	KduI
KDKFJGNO_02368	224308.BSU22140	2.05e-179	499.0	COG1028@1|root,COG1028@2|Bacteria,1TPZ8@1239|Firmicutes,4HAMW@91061|Bacilli,1ZC4X@1386|Bacillus	91061|Bacilli	IQ	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	kduD	0	1.1.1.127	ko:K00065	ko00040,map00040	0	R01542	RC00089	ko00000,ko00001,ko01000	0	0	0	adh_short,adh_short_C2
KDKFJGNO_02369	224308.BSU22150	0.0	1275.0	COG1199@1|root,COG1199@2|Bacteria,1TRNV@1239|Firmicutes,4HBYD@91061|Bacilli,1ZARY@1386|Bacillus	91061|Bacilli	KL	COG1199 Rad3-related DNA helicases	ypvA	0	3.6.4.12	ko:K03722	0	0	0	0	ko00000,ko01000,ko03400	0	0	0	Helicase_C_2
KDKFJGNO_02371	224308.BSU22170	2.84e-286	781.0	COG0116@1|root,COG0116@2|Bacteria,1TP0X@1239|Firmicutes,4HBKY@91061|Bacilli,1ZBJB@1386|Bacillus	91061|Bacilli	L	Belongs to the methyltransferase superfamily	ypsC	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0008990,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036265,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070043,GO:0070475,GO:0070476,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	0	ko:K07444	0	0	0	0	ko00000,ko01000	0	0	0	THUMP,UPF0020
KDKFJGNO_02372	224308.BSU22180	2.97e-60	186.0	COG3599@1|root,COG3599@2|Bacteria,1VEQ4@1239|Firmicutes,4HKUX@91061|Bacilli,1ZH10@1386|Bacillus	91061|Bacilli	D	Divisome component that associates with the complex late in its assembly, after the Z-ring is formed, and is dependent on DivIC and PBP2B for its recruitment to the divisome. Together with EzrA, is a key component of the system that regulates PBP1 localization during cell cycle progression. Its main role could be the removal of PBP1 from the cell pole after pole maturation is completed. Also contributes to the recruitment of PBP1 to the division complex. Not essential for septum formation	gpsB	0	0	0	0	0	0	0	0	0	0	0	DivIVA
KDKFJGNO_02373	224308.BSU22190	3.41e-130	369.0	COG4474@1|root,COG4474@2|Bacteria,1V6SM@1239|Firmicutes,4HJGM@91061|Bacilli,1ZFYS@1386|Bacillus	91061|Bacilli	S	Belongs to the UPF0398 family	ypsA	0	0	0	0	0	0	0	0	0	0	0	DUF1273
KDKFJGNO_02374	224308.BSU22210	7.21e-301	820.0	COG3359@1|root,COG3359@2|Bacteria,1TQQU@1239|Firmicutes,4HDMU@91061|Bacilli,1ZAZQ@1386|Bacillus	91061|Bacilli	L	RNase_H superfamily	yprB	0	0	ko:K07502	0	0	0	0	ko00000	0	0	0	RNase_H_2
KDKFJGNO_02375	224308.BSU22220	0.0	1498.0	COG1111@1|root,COG1205@1|root,COG1111@2|Bacteria,COG1205@2|Bacteria,1TSPA@1239|Firmicutes,4H9T2@91061|Bacilli,1ZDM5@1386|Bacillus	91061|Bacilli	L	COG1205 Distinct helicase family with a unique C-terminal domain including a metal-binding cysteine cluster	yprA	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070035,GO:0071704,GO:0090304,GO:0140098,GO:1901360	0	ko:K06877	0	0	0	0	ko00000	0	0	0	DEAD,DUF1998,Helicase_C
KDKFJGNO_02376	224308.BSU22230	2.34e-113	325.0	COG2190@1|root,COG2190@2|Bacteria,1VAEB@1239|Firmicutes,4HIPR@91061|Bacilli,1ZG91@1386|Bacillus	91061|Bacilli	G	COG2190 Phosphotransferase system IIA components	ypqE	0	0	ko:K02777	ko00010,ko00500,ko00520,ko02026,ko02060,ko05111,map00010,map00500,map00520,map02026,map02060,map05111	M00265,M00266,M00268,M00270,M00272,M00303,M00806	R02738,R02780,R04111,R04394,R05132,R08559	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.1	0	0	PTS_EIIA_1
KDKFJGNO_02377	224308.BSU22240	4.33e-95	277.0	COG0071@1|root,COG0071@2|Bacteria	2|Bacteria	O	Belongs to the small heat shock protein (HSP20) family	hspX	GO:0001666,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0009266,GO:0009267,GO:0009408,GO:0009605,GO:0009607,GO:0009628,GO:0009987,GO:0009991,GO:0010035,GO:0010038,GO:0010039,GO:0016020,GO:0016310,GO:0019538,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0036211,GO:0036293,GO:0036294,GO:0040007,GO:0040008,GO:0042221,GO:0042594,GO:0043170,GO:0043207,GO:0043412,GO:0044110,GO:0044116,GO:0044117,GO:0044119,GO:0044121,GO:0044183,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0045926,GO:0046777,GO:0048519,GO:0050789,GO:0050896,GO:0051409,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0065007,GO:0070482,GO:0070887,GO:0071453,GO:0071456,GO:0071496,GO:0071704,GO:0071944,GO:0075136,GO:1901564	0	ko:K06335,ko:K13993	ko04141,map04141	0	0	0	ko00000,ko00001,ko03110	0	0	0	HSP20
KDKFJGNO_02378	224308.BSU22250	8.72e-68	207.0	29NR8@1|root,309P6@2|Bacteria,1U5F9@1239|Firmicutes,4IF6W@91061|Bacilli,1ZJ7A@1386|Bacillus	91061|Bacilli	S	YppG-like protein	yppG	0	0	0	0	0	0	0	0	0	0	0	YppG
KDKFJGNO_02379	997296.PB1_13814	4.14e-09	54.3	2ETMY@1|root,33M5Q@2|Bacteria,1VPZB@1239|Firmicutes,4HR2S@91061|Bacilli,1ZKDZ@1386|Bacillus	91061|Bacilli	S	YppF-like protein	0	0	0	0	0	0	0	0	0	0	0	0	YppF
KDKFJGNO_02380	1196031.ALEG01000005_gene5728	7.91e-12	65.1	2C8E7@1|root,32RKZ@2|Bacteria,1VIES@1239|Firmicutes,4HKFC@91061|Bacilli,1ZITF@1386|Bacillus	91061|Bacilli	S	Bacterial domain of unknown function (DUF1798)	yppE	0	0	0	0	0	0	0	0	0	0	0	DUF1798
KDKFJGNO_02382	1178540.BA70_13600	0.00077	38.9	29SE8@1|root,30DIZ@2|Bacteria,1UBC9@1239|Firmicutes,4IMR5@91061|Bacilli,1ZKNC@1386|Bacillus	91061|Bacilli	0	0	0	0	0	ko:K06430	0	0	0	0	ko00000	0	0	0	0
KDKFJGNO_02383	224308.BSU22300	4.54e-241	661.0	28MSG@1|root,2ZB0U@2|Bacteria,1TT1H@1239|Firmicutes,4HBNQ@91061|Bacilli,1ZCHW@1386|Bacillus	91061|Bacilli	S	Protein of unknown function (DUF2515)	yppC	0	0	0	0	0	0	0	0	0	0	0	DUF2515
KDKFJGNO_02384	224308.BSU22310	3.2e-150	422.0	COG3331@1|root,COG3331@2|Bacteria,1V3S4@1239|Firmicutes,4HGZ7@91061|Bacilli,1ZCV9@1386|Bacillus	91061|Bacilli	L	Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation	recU	GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	0	ko:K03700	0	0	0	0	ko00000,ko03400	0	0	0	RecU
KDKFJGNO_02385	224308.BSU22320	0.0	1567.0	COG0744@1|root,COG4499@1|root,COG0744@2|Bacteria,COG4499@2|Bacteria,1TPM5@1239|Firmicutes,4H9SA@91061|Bacilli,1ZAXY@1386|Bacillus	91061|Bacilli	M	penicillin-binding protein	ponA	GO:0005575,GO:0005576	2.4.1.129,3.4.16.4	ko:K05366	ko00550,ko01100,ko01501,map00550,map01100,map01501	0	0	0	ko00000,ko00001,ko01000,ko01003,ko01011	0	GT51	0	Transgly,Transpeptidase,fn3
KDKFJGNO_02386	224308.BSU22330	1.43e-121	346.0	2EGVD@1|root,33AMM@2|Bacteria,1VKVK@1239|Firmicutes,4HRYS@91061|Bacilli,1ZITC@1386|Bacillus	91061|Bacilli	0	0	ypoC	0	0	0	0	0	0	0	0	0	0	0	0
KDKFJGNO_02387	224308.BSU22340	3.57e-158	443.0	COG0177@1|root,COG0177@2|Bacteria,1TRAK@1239|Firmicutes,4HATD@91061|Bacilli,1ZBJE@1386|Bacillus	91061|Bacilli	L	DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate	nth	0	4.2.99.18	ko:K10773	ko03410,map03410	0	0	0	ko00000,ko00001,ko01000,ko03400	0	0	0	EndIII_4Fe-2S,HhH-GPD
KDKFJGNO_02388	224308.BSU22350	6.62e-165	461.0	COG3935@1|root,COG3935@2|Bacteria,1V283@1239|Firmicutes,4HFP3@91061|Bacilli,1ZC34@1386|Bacillus	91061|Bacilli	L	DNA replication protein DnaD	dnaD	0	0	ko:K02086	0	0	0	0	ko00000	0	0	0	DnaB_2,HTH_36
KDKFJGNO_02389	224308.BSU22360	0.0	871.0	COG0017@1|root,COG0017@2|Bacteria,1TP38@1239|Firmicutes,4H9YH@91061|Bacilli,1ZC51@1386|Bacillus	91061|Bacilli	J	asparaginyl-tRNA	asnS	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	6.1.1.22	ko:K01893	ko00970,map00970	M00359,M00360	R03648	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	0	0	0	tRNA-synt_2,tRNA_anti-codon
KDKFJGNO_02390	224308.BSU22370	1.07e-285	780.0	COG0436@1|root,COG0436@2|Bacteria,1TP0J@1239|Firmicutes,4HA13@91061|Bacilli,1ZCMB@1386|Bacillus	91061|Bacilli	E	Aminotransferase	aspB	GO:0003674,GO:0003824,GO:0008483,GO:0016740,GO:0016769,GO:0047297	2.6.1.1,2.6.1.14	ko:K00812,ko:K22457	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230	0	R00355,R00694,R00734,R00896,R01346,R02433,R02619,R05052	RC00006,RC00025	ko00000,ko00001,ko01000,ko01007	0	0	0	Aminotran_1_2
KDKFJGNO_02391	224308.BSU22380	2.27e-103	300.0	COG5353@1|root,COG5353@2|Bacteria,1VA2H@1239|Firmicutes,4HNMM@91061|Bacilli,1ZFVJ@1386|Bacillus	91061|Bacilli	S	protein conserved in bacteria	ypmB	0	0	0	0	0	0	0	0	0	0	0	PepSY
KDKFJGNO_02392	1051501.AYTL01000030_gene2405	1.52e-32	112.0	2E85E@1|root,332IZ@2|Bacteria,1VHMN@1239|Firmicutes,4HPYR@91061|Bacilli,1ZIUT@1386|Bacillus	91061|Bacilli	S	Protein of unknown function (DUF4264)	ypmA	0	0	0	0	0	0	0	0	0	0	0	DUF4264
KDKFJGNO_02393	224308.BSU22400	0.0	1838.0	COG0847@1|root,COG1199@1|root,COG0847@2|Bacteria,COG1199@2|Bacteria,1TQHQ@1239|Firmicutes,4HB2Y@91061|Bacilli,1ZAWI@1386|Bacillus	91061|Bacilli	L	helicase involved in DNA repair and perhaps also replication	dinG	0	3.6.4.12	ko:K03722	0	0	0	0	ko00000,ko01000,ko03400	0	0	0	DEAD,Helicase_C_2,RNase_T,ResIII
KDKFJGNO_02394	224308.BSU22410	4.16e-85	251.0	COG0853@1|root,COG0853@2|Bacteria,1V6NQ@1239|Firmicutes,4HIV1@91061|Bacilli,1ZG9V@1386|Bacillus	91061|Bacilli	H	Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine	panD	0	4.1.1.11	ko:K01579	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R00489	RC00299	ko00000,ko00001,ko00002,ko01000	0	0	0	Asp_decarbox
KDKFJGNO_02395	224308.BSU22420	1.34e-200	556.0	COG0414@1|root,COG0414@2|Bacteria,1TP7A@1239|Firmicutes,4HAIQ@91061|Bacilli,1ZAV5@1386|Bacillus	91061|Bacilli	H	Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate	panC	GO:0003674,GO:0003824,GO:0004592,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006573,GO:0006575,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0051186,GO:0051188,GO:0071704,GO:0072330,GO:1901564,GO:1901566,GO:1901576,GO:1901605	6.3.2.1	ko:K01918	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R02473	RC00096,RC00141	ko00000,ko00001,ko00002,ko01000	0	0	0	Pantoate_ligase
KDKFJGNO_02396	224308.BSU22430	4.85e-194	538.0	COG0413@1|root,COG0413@2|Bacteria,1TPZA@1239|Firmicutes,4H9S8@91061|Bacilli,1ZAWV@1386|Bacillus	91061|Bacilli	H	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate	panB	0	2.1.2.11	ko:K00606	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R01226	RC00022,RC00200	ko00000,ko00001,ko00002,ko01000	0	0	iYO844.BSU22430	Pantoate_transf
